row.names,value,nme,method,time,od,orig,dest,node
8824,9.818203e+04,dst corp,obs,(02/22/99 14:42:42),0,all,corp,corp
8825,1.754417e+05,total,obs,(02/22/99 14:42:42),0,all,all,all
8851,0.000000e+00,fddi->fddi,obs,(02/22/99 14:47:42),1,fddi,fddi,
8852,7.514478e+01,fddi->switch,obs,(02/22/99 14:47:42),1,fddi,switch,
8853,1.877960e+04,fddi->local,obs,(02/22/99 14:47:42),1,fddi,local,
8854,2.828283e-01,fddi->corp,obs,(02/22/99 14:47:42),1,fddi,corp,
8855,8.508754e+01,switch->fddi,obs,(02/22/99 14:47:42),1,switch,fddi,
8856,3.757744e+03,switch->switch,obs,(02/22/99 14:47:42),1,switch,switch,
8857,1.099644e+04,switch->local,obs,(02/22/99 14:47:42),1,switch,local,
8858,7.632897e+04,switch->corp,obs,(02/22/99 14:47:42),1,switch,corp,
8859,8.250926e+03,local->fddi,obs,(02/22/99 14:47:42),1,local,fddi,
8860,2.191155e+03,local->switch,obs,(02/22/99 14:47:42),1,local,switch,
8861,7.296296e+00,local->local,obs,(02/22/99 14:47:42),1,local,local,
8862,4.803030e+01,local->corp,obs,(02/22/99 14:47:42),1,local,corp,
8863,5.656566e-01,corp->fddi,obs,(02/22/99 14:47:42),1,corp,fddi,
8864,1.864407e+04,corp->switch,obs,(02/22/99 14:47:42),1,corp,switch,
8865,4.062542e+03,corp->local,obs,(02/22/99 14:47:42),1,corp,local,
8866,0.000000e+00,corp->corp,obs,(02/22/99 14:47:42),1,corp,corp,
8867,1.885502e+04,src fddi,obs,(02/22/99 14:47:42),0,fddi,all,fddi
8868,9.116824e+04,src switch,obs,(02/22/99 14:47:42),0,switch,all,switch
8869,1.049741e+04,src local,obs,(02/22/99 14:47:42),0,local,all,local
8870,2.270718e+04,src corp,obs,(02/22/99 14:47:42),0,corp,all,corp
8871,8.336579e+03,dst fddi,obs,(02/22/99 14:47:42),0,all,fddi,fddi
8872,2.466812e+04,dst switch,obs,(02/22/99 14:47:42),0,all,switch,switch
8873,3.384587e+04,dst local,obs,(02/22/99 14:47:42),0,all,local,local
8874,7.637729e+04,dst corp,obs,(02/22/99 14:47:42),0,all,corp,corp
8875,1.432279e+05,total,obs,(02/22/99 14:47:42),0,all,all,all
8901,0.000000e+00,fddi->fddi,obs,(02/22/99 14:52:43),1,fddi,fddi,
8902,6.646465e+01,fddi->switch,obs,(02/22/99 14:52:43),1,fddi,switch,
8903,1.591721e+04,fddi->local,obs,(02/22/99 14:52:43),1,fddi,local,
8904,2.828283e-01,fddi->corp,obs,(02/22/99 14:52:43),1,fddi,corp,
8905,9.504512e+02,switch->fddi,obs,(02/22/99 14:52:43),1,switch,fddi,
8906,6.639044e+03,switch->switch,obs,(02/22/99 14:52:43),1,switch,switch,
8907,1.076427e+04,switch->local,obs,(02/22/99 14:52:43),1,switch,local,
8908,4.883740e+04,switch->corp,obs,(02/22/99 14:52:43),1,switch,corp,
8909,1.009189e+04,local->fddi,obs,(02/22/99 14:52:43),1,local,fddi,
8910,1.656444e+03,local->switch,obs,(02/22/99 14:52:43),1,local,switch,
8911,8.781145e+00,local->local,obs,(02/22/99 14:52:43),1,local,local,
8912,1.132660e+01,local->corp,obs,(02/22/99 14:52:43),1,local,corp,
8913,5.656566e-01,corp->fddi,obs,(02/22/99 14:52:43),1,corp,fddi,
8914,3.638533e+04,corp->switch,obs,(02/22/99 14:52:43),1,corp,switch,
8915,1.480505e+02,corp->local,obs,(02/22/99 14:52:43),1,corp,local,
8916,0.000000e+00,corp->corp,obs,(02/22/99 14:52:43),1,corp,corp,
8917,1.598396e+04,src fddi,obs,(02/22/99 14:52:43),0,fddi,all,fddi
8918,6.719116e+04,src switch,obs,(02/22/99 14:52:43),0,switch,all,switch
8919,1.176844e+04,src local,obs,(02/22/99 14:52:43),0,local,all,local
8920,3.653394e+04,src corp,obs,(02/22/99 14:52:43),0,corp,all,corp
8921,1.104291e+04,dst fddi,obs,(02/22/99 14:52:43),0,all,fddi,fddi
8922,4.474728e+04,dst switch,obs,(02/22/99 14:52:43),0,all,switch,switch
8923,2.683831e+04,dst local,obs,(02/22/99 14:52:43),0,all,local,local
8924,4.884901e+04,dst corp,obs,(02/22/99 14:52:43),0,all,corp,corp
8925,1.314775e+05,total,obs,(02/22/99 14:52:43),0,all,all,all
8951,0.000000e+00,fddi->fddi,obs,(02/22/99 14:57:43),1,fddi,fddi,
8952,7.327946e+01,fddi->switch,obs,(02/22/99 14:57:43),1,fddi,switch,
8953,1.747762e+04,fddi->local,obs,(02/22/99 14:57:43),1,fddi,local,
8954,2.828283e-01,fddi->corp,obs,(02/22/99 14:57:43),1,fddi,corp,
8955,6.254545e+01,switch->fddi,obs,(02/22/99 14:57:43),1,switch,fddi,
8956,6.705121e+03,switch->switch,obs,(02/22/99 14:57:43),1,switch,switch,
8957,1.071851e+04,switch->local,obs,(02/22/99 14:57:43),1,switch,local,
8958,5.183166e+04,switch->corp,obs,(02/22/99 14:57:43),1,switch,corp,
8959,1.018218e+04,local->fddi,obs,(02/22/99 14:57:43),1,local,fddi,
8960,1.928987e+03,local->switch,obs,(02/22/99 14:57:43),1,local,switch,
8961,2.425589e+01,local->local,obs,(02/22/99 14:57:43),1,local,local,
8962,1.313468e+01,local->corp,obs,(02/22/99 14:57:43),1,local,corp,
8963,5.656566e-01,corp->fddi,obs,(02/22/99 14:57:43),1,corp,fddi,
8964,3.633086e+04,corp->switch,obs,(02/22/99 14:57:43),1,corp,switch,
8965,2.351178e+01,corp->local,obs,(02/22/99 14:57:43),1,corp,local,
8966,0.000000e+00,corp->corp,obs,(02/22/99 14:57:43),1,corp,corp,
8967,1.755118e+04,src fddi,obs,(02/22/99 14:57:43),0,fddi,all,fddi
8968,6.931784e+04,src switch,obs,(02/22/99 14:57:43),0,switch,all,switch
8969,1.214855e+04,src local,obs,(02/22/99 14:57:43),0,local,all,local
8970,3.635494e+04,src corp,obs,(02/22/99 14:57:43),0,corp,all,corp
8971,1.024529e+04,dst fddi,obs,(02/22/99 14:57:43),0,all,fddi,fddi
8972,4.503825e+04,dst switch,obs,(02/22/99 14:57:43),0,all,switch,switch
8973,2.824390e+04,dst local,obs,(02/22/99 14:57:43),0,all,local,local
8974,5.184508e+04,dst corp,obs,(02/22/99 14:57:43),0,all,corp,corp
8975,1.353725e+05,total,obs,(02/22/99 14:57:43),0,all,all,all
9001,0.000000e+00,fddi->fddi,obs,(02/22/99 15:02:43),1,fddi,fddi,
9002,1.542121e+02,fddi->switch,obs,(02/22/99 15:02:43),1,fddi,switch,
9003,1.693278e+04,fddi->local,obs,(02/22/99 15:02:43),1,fddi,local,
9004,2.828283e-01,fddi->corp,obs,(02/22/99 15:02:43),1,fddi,corp,
9005,2.274020e+03,switch->fddi,obs,(02/22/99 15:02:43),1,switch,fddi,
9006,2.630424e+03,switch->switch,obs,(02/22/99 15:02:43),1,switch,switch,
9007,1.388947e+04,switch->local,obs,(02/22/99 15:02:43),1,switch,local,
9008,7.837714e+04,switch->corp,obs,(02/22/99 15:02:43),1,switch,corp,
9009,9.902620e+03,local->fddi,obs,(02/22/99 15:02:43),1,local,fddi,
9010,1.207121e+03,local->switch,obs,(02/22/99 15:02:43),1,local,switch,
9011,1.089226e+01,local->local,obs,(02/22/99 15:02:43),1,local,local,
9012,3.030303e+00,local->corp,obs,(02/22/99 15:02:43),1,local,corp,
9013,5.656566e-01,corp->fddi,obs,(02/22/99 15:02:43),1,corp,fddi,
9014,2.393480e+04,corp->switch,obs,(02/22/99 15:02:43),1,corp,switch,
9015,1.128620e+01,corp->local,obs,(02/22/99 15:02:43),1,corp,local,
9016,0.000000e+00,corp->corp,obs,(02/22/99 15:02:43),1,corp,corp,
9017,1.708727e+04,src fddi,obs,(02/22/99 15:02:43),0,fddi,all,fddi
9018,9.717105e+04,src switch,obs,(02/22/99 15:02:43),0,switch,all,switch
9019,1.112366e+04,src local,obs,(02/22/99 15:02:43),0,local,all,local
9020,2.394666e+04,src corp,obs,(02/22/99 15:02:43),0,corp,all,corp
9021,1.217721e+04,dst fddi,obs,(02/22/99 15:02:43),0,all,fddi,fddi
9022,2.792656e+04,dst switch,obs,(02/22/99 15:02:43),0,all,switch,switch
9023,3.084442e+04,dst local,obs,(02/22/99 15:02:43),0,all,local,local
9024,7.838045e+04,dst corp,obs,(02/22/99 15:02:43),0,all,corp,corp
9025,1.493286e+05,total,obs,(02/22/99 15:02:43),0,all,all,all
9051,0.000000e+00,fddi->fddi,obs,(02/22/99 15:07:42),1,fddi,fddi,
9052,8.142761e+01,fddi->switch,obs,(02/22/99 15:07:42),1,fddi,switch,
9053,1.754012e+04,fddi->local,obs,(02/22/99 15:07:42),1,fddi,local,
9054,2.828283e-01,fddi->corp,obs,(02/22/99 15:07:42),1,fddi,corp,
9055,7.193266e+01,switch->fddi,obs,(02/22/99 15:07:42),1,switch,fddi,
9056,4.579862e+03,switch->switch,obs,(02/22/99 15:07:42),1,switch,switch,
9057,8.452057e+03,switch->local,obs,(02/22/99 15:07:42),1,switch,local,
9058,6.039563e+04,switch->corp,obs,(02/22/99 15:07:42),1,switch,corp,
9059,9.283047e+03,local->fddi,obs,(02/22/99 15:07:42),1,local,fddi,
9060,1.333778e+03,local->switch,obs,(02/22/99 15:07:42),1,local,switch,
9061,7.070707e+00,local->local,obs,(02/22/99 15:07:42),1,local,local,
9062,1.088889e+01,local->corp,obs,(02/22/99 15:07:42),1,local,corp,
9063,5.656566e-01,corp->fddi,obs,(02/22/99 15:07:42),1,corp,fddi,
9064,2.015042e+04,corp->switch,obs,(02/22/99 15:07:42),1,corp,switch,
9065,1.025926e+01,corp->local,obs,(02/22/99 15:07:42),1,corp,local,
9066,0.000000e+00,corp->corp,obs,(02/22/99 15:07:42),1,corp,corp,
9067,1.762184e+04,src fddi,obs,(02/22/99 15:07:42),0,fddi,all,fddi
9068,7.349948e+04,src switch,obs,(02/22/99 15:07:42),0,switch,all,switch
9069,1.063478e+04,src local,obs,(02/22/99 15:07:42),0,local,all,local
9070,2.016125e+04,src corp,obs,(02/22/99 15:07:42),0,corp,all,corp
9071,9.355545e+03,dst fddi,obs,(02/22/99 15:07:42),0,all,fddi,fddi
9072,2.614549e+04,dst switch,obs,(02/22/99 15:07:42),0,all,switch,switch
9073,2.600951e+04,dst local,obs,(02/22/99 15:07:42),0,all,local,local
9074,6.040680e+04,dst corp,obs,(02/22/99 15:07:42),0,all,corp,corp
9075,1.219174e+05,total,obs,(02/22/99 15:07:42),0,all,all,all
9101,0.000000e+00,fddi->fddi,obs,(02/22/99 15:12:42),1,fddi,fddi,
9102,5.787205e+01,fddi->switch,obs,(02/22/99 15:12:42),1,fddi,switch,
9103,1.579776e+04,fddi->local,obs,(02/22/99 15:12:42),1,fddi,local,
9104,2.828283e-01,fddi->corp,obs,(02/22/99 15:12:42),1,fddi,corp,
9105,9.410370e+02,switch->fddi,obs,(02/22/99 15:12:42),1,switch,fddi,
9106,6.202855e+03,switch->switch,obs,(02/22/99 15:12:42),1,switch,switch,
9107,7.276960e+03,switch->local,obs,(02/22/99 15:12:42),1,switch,local,
9108,3.317630e+04,switch->corp,obs,(02/22/99 15:12:42),1,switch,corp,
9109,9.010414e+03,local->fddi,obs,(02/22/99 15:12:42),1,local,fddi,
9110,8.506532e+02,local->switch,obs,(02/22/99 15:12:42),1,local,switch,
9111,1.446128e+01,local->local,obs,(02/22/99 15:12:42),1,local,local,
9112,1.952862e+00,local->corp,obs,(02/22/99 15:12:42),1,local,corp,
9113,5.656566e-01,corp->fddi,obs,(02/22/99 15:12:42),1,corp,fddi,
9114,1.310585e+04,corp->switch,obs,(02/22/99 15:12:42),1,corp,switch,
9115,2.132660e+01,corp->local,obs,(02/22/99 15:12:42),1,corp,local,
9116,0.000000e+00,corp->corp,obs,(02/22/99 15:12:42),1,corp,corp,
9117,1.585591e+04,src fddi,obs,(02/22/99 15:12:42),0,fddi,all,fddi
9118,4.759715e+04,src switch,obs,(02/22/99 15:12:42),0,switch,all,switch
9119,9.877481e+03,src local,obs,(02/22/99 15:12:42),0,local,all,local
9120,1.312774e+04,src corp,obs,(02/22/99 15:12:42),0,corp,all,corp
9121,9.952017e+03,dst fddi,obs,(02/22/99 15:12:42),0,all,fddi,fddi
9122,2.021723e+04,dst switch,obs,(02/22/99 15:12:42),0,all,switch,switch
9123,2.311051e+04,dst local,obs,(02/22/99 15:12:42),0,all,local,local
9124,3.317854e+04,dst corp,obs,(02/22/99 15:12:42),0,all,corp,corp
9125,8.645829e+04,total,obs,(02/22/99 15:12:42),0,all,all,all
9151,0.000000e+00,fddi->fddi,obs,(02/22/99 15:17:43),1,fddi,fddi,
9152,9.461616e+01,fddi->switch,obs,(02/22/99 15:17:43),1,fddi,switch,
9153,4.577998e+04,fddi->local,obs,(02/22/99 15:17:43),1,fddi,local,
9154,2.828283e-01,fddi->corp,obs,(02/22/99 15:17:43),1,fddi,corp,
9155,5.871077e+02,switch->fddi,obs,(02/22/99 15:17:43),1,switch,fddi,
9156,3.687397e+03,switch->switch,obs,(02/22/99 15:17:43),1,switch,switch,
9157,9.686936e+03,switch->local,obs,(02/22/99 15:17:43),1,switch,local,
9158,5.829968e+04,switch->corp,obs,(02/22/99 15:17:43),1,switch,corp,
9159,1.669512e+04,local->fddi,obs,(02/22/99 15:17:43),1,local,fddi,
9160,9.489057e+02,local->switch,obs,(02/22/99 15:17:43),1,local,switch,
9161,4.558923e+01,local->local,obs,(02/22/99 15:17:43),1,local,local,
9162,1.413468e+01,local->corp,obs,(02/22/99 15:17:43),1,local,corp,
9163,5.656566e-01,corp->fddi,obs,(02/22/99 15:17:43),1,corp,fddi,
9164,2.512660e+04,corp->switch,obs,(02/22/99 15:17:43),1,corp,switch,
9165,8.973064e+00,corp->local,obs,(02/22/99 15:17:43),1,corp,local,
9166,6.346667e+02,corp->corp,obs,(02/22/99 15:17:43),1,corp,corp,
9167,4.587488e+04,src fddi,obs,(02/22/99 15:17:43),0,fddi,all,fddi
9168,7.226112e+04,src switch,obs,(02/22/99 15:17:43),0,switch,all,switch
9169,1.770375e+04,src local,obs,(02/22/99 15:17:43),0,local,all,local
9170,2.577081e+04,src corp,obs,(02/22/99 15:17:43),0,corp,all,corp
9171,1.728279e+04,dst fddi,obs,(02/22/99 15:17:43),0,all,fddi,fddi
9172,2.985752e+04,dst switch,obs,(02/22/99 15:17:43),0,all,switch,switch
9173,5.552148e+04,dst local,obs,(02/22/99 15:17:43),0,all,local,local
9174,5.894877e+04,dst corp,obs,(02/22/99 15:17:43),0,all,corp,corp
9175,1.616106e+05,total,obs,(02/22/99 15:17:43),0,all,all,all
9201,0.000000e+00,fddi->fddi,obs,(02/22/99 15:22:43),1,fddi,fddi,
9202,6.778451e+01,fddi->switch,obs,(02/22/99 15:22:43),1,fddi,switch,
9203,4.541461e+04,fddi->local,obs,(02/22/99 15:22:43),1,fddi,local,
9204,2.828283e-01,fddi->corp,obs,(02/22/99 15:22:43),1,fddi,corp,
9205,9.520000e+02,switch->fddi,obs,(02/22/99 15:22:43),1,switch,fddi,
9206,2.904609e+03,switch->switch,obs,(02/22/99 15:22:43),1,switch,switch,
9207,1.300856e+04,switch->local,obs,(02/22/99 15:22:43),1,switch,local,
9208,2.167446e+05,switch->corp,obs,(02/22/99 15:22:43),1,switch,corp,
9209,1.646842e+04,local->fddi,obs,(02/22/99 15:22:43),1,local,fddi,
9210,1.474542e+03,local->switch,obs,(02/22/99 15:22:43),1,local,switch,
9211,3.539529e+02,local->local,obs,(02/22/99 15:22:43),1,local,local,
9212,9.336364e+01,local->corp,obs,(02/22/99 15:22:43),1,local,corp,
9213,5.656566e-01,corp->fddi,obs,(02/22/99 15:22:43),1,corp,fddi,
9214,3.581337e+04,corp->switch,obs,(02/22/99 15:22:43),1,corp,switch,
9215,3.378788e+01,corp->local,obs,(02/22/99 15:22:43),1,corp,local,
9216,0.000000e+00,corp->corp,obs,(02/22/99 15:22:43),1,corp,corp,
9217,4.548268e+04,src fddi,obs,(02/22/99 15:22:43),0,fddi,all,fddi
9218,2.336098e+05,src switch,obs,(02/22/99 15:22:43),0,switch,all,switch
9219,1.839028e+04,src local,obs,(02/22/99 15:22:43),0,local,all,local
9220,3.584772e+04,src corp,obs,(02/22/99 15:22:43),0,corp,all,corp
9221,1.742099e+04,dst fddi,obs,(02/22/99 15:22:43),0,all,fddi,fddi
9222,4.026030e+04,dst switch,obs,(02/22/99 15:22:43),0,all,switch,switch
9223,5.881091e+04,dst local,obs,(02/22/99 15:22:43),0,all,local,local
9224,2.168382e+05,dst corp,obs,(02/22/99 15:22:43),0,all,corp,corp
9225,3.333304e+05,total,obs,(02/22/99 15:22:43),0,all,all,all
9251,0.000000e+00,fddi->fddi,obs,(02/22/99 15:27:42),1,fddi,fddi,
9252,8.059259e+01,fddi->switch,obs,(02/22/99 15:27:42),1,fddi,switch,
9253,3.355365e+04,fddi->local,obs,(02/22/99 15:27:42),1,fddi,local,
9254,2.828283e-01,fddi->corp,obs,(02/22/99 15:27:42),1,fddi,corp,
9255,7.069360e+01,switch->fddi,obs,(02/22/99 15:27:42),1,switch,fddi,
9256,3.729290e+03,switch->switch,obs,(02/22/99 15:27:42),1,switch,switch,
9257,1.263527e+04,switch->local,obs,(02/22/99 15:27:42),1,switch,local,
9258,2.490471e+05,switch->corp,obs,(02/22/99 15:27:42),1,switch,corp,
9259,1.465646e+04,local->fddi,obs,(02/22/99 15:27:42),1,local,fddi,
9260,1.223832e+03,local->switch,obs,(02/22/99 15:27:42),1,local,switch,
9261,1.913502e+02,local->local,obs,(02/22/99 15:27:42),1,local,local,
9262,7.693939e+01,local->corp,obs,(02/22/99 15:27:42),1,local,corp,
9263,5.656566e-01,corp->fddi,obs,(02/22/99 15:27:42),1,corp,fddi,
9264,3.296420e+04,corp->switch,obs,(02/22/99 15:27:42),1,corp,switch,
9265,2.792054e+02,corp->local,obs,(02/22/99 15:27:42),1,corp,local,
9266,0.000000e+00,corp->corp,obs,(02/22/99 15:27:42),1,corp,corp,
9267,3.363453e+04,src fddi,obs,(02/22/99 15:27:42),0,fddi,all,fddi
9268,2.654823e+05,src switch,obs,(02/22/99 15:27:42),0,switch,all,switch
9269,1.614859e+04,src local,obs,(02/22/99 15:27:42),0,local,all,local
9270,3.324397e+04,src corp,obs,(02/22/99 15:27:42),0,corp,all,corp
9271,1.472772e+04,dst fddi,obs,(02/22/99 15:27:42),0,all,fddi,fddi
9272,3.799792e+04,dst switch,obs,(02/22/99 15:27:42),0,all,switch,switch
9273,4.665947e+04,dst local,obs,(02/22/99 15:27:42),0,all,local,local
9274,2.491243e+05,dst corp,obs,(02/22/99 15:27:42),0,all,corp,corp
9275,3.485094e+05,total,obs,(02/22/99 15:27:42),0,all,all,all
9301,0.000000e+00,fddi->fddi,obs,(02/22/99 15:32:42),1,fddi,fddi,
9302,6.240404e+01,fddi->switch,obs,(02/22/99 15:32:42),1,fddi,switch,
9303,3.605493e+04,fddi->local,obs,(02/22/99 15:32:42),1,fddi,local,
9304,2.828283e-01,fddi->corp,obs,(02/22/99 15:32:42),1,fddi,corp,
9305,9.747407e+02,switch->fddi,obs,(02/22/99 15:32:42),1,switch,fddi,
9306,3.231684e+03,switch->switch,obs,(02/22/99 15:32:42),1,switch,switch,
9307,1.099710e+04,switch->local,obs,(02/22/99 15:32:42),1,switch,local,
9308,1.168652e+05,switch->corp,obs,(02/22/99 15:32:42),1,switch,corp,
9309,1.235615e+04,local->fddi,obs,(02/22/99 15:32:42),1,local,fddi,
9310,1.478636e+03,local->switch,obs,(02/22/99 15:32:42),1,local,switch,
9311,9.015219e+02,local->local,obs,(02/22/99 15:32:42),1,local,local,
9312,1.517172e+01,local->corp,obs,(02/22/99 15:32:42),1,local,corp,
9313,5.656566e-01,corp->fddi,obs,(02/22/99 15:32:42),1,corp,fddi,
9314,2.334580e+04,corp->switch,obs,(02/22/99 15:32:42),1,corp,switch,
9315,1.066431e+02,corp->local,obs,(02/22/99 15:32:42),1,corp,local,
9316,8.296296e+00,corp->corp,obs,(02/22/99 15:32:42),1,corp,corp,
9317,3.611762e+04,src fddi,obs,(02/22/99 15:32:42),0,fddi,all,fddi
9318,1.320688e+05,src switch,obs,(02/22/99 15:32:42),0,switch,all,switch
9319,1.475148e+04,src local,obs,(02/22/99 15:32:42),0,local,all,local
9320,2.346131e+04,src corp,obs,(02/22/99 15:32:42),0,corp,all,corp
9321,1.333146e+04,dst fddi,obs,(02/22/99 15:32:42),0,all,fddi,fddi
9322,2.811853e+04,dst switch,obs,(02/22/99 15:32:42),0,all,switch,switch
9323,4.806020e+04,dst local,obs,(02/22/99 15:32:42),0,all,local,local
9324,1.168890e+05,dst corp,obs,(02/22/99 15:32:42),0,all,corp,corp
9325,2.063992e+05,total,obs,(02/22/99 15:32:42),0,all,all,all
9351,0.000000e+00,fddi->fddi,obs,(02/22/99 15:37:43),1,fddi,fddi,
9352,8.913805e+01,fddi->switch,obs,(02/22/99 15:37:43),1,fddi,switch,
9353,9.880648e+04,fddi->local,obs,(02/22/99 15:37:43),1,fddi,local,
9354,2.828283e-01,fddi->corp,obs,(02/22/99 15:37:43),1,fddi,corp,
9355,7.995286e+01,switch->fddi,obs,(02/22/99 15:37:43),1,switch,fddi,
9356,4.276306e+03,switch->switch,obs,(02/22/99 15:37:43),1,switch,switch,
9357,2.300299e+04,switch->local,obs,(02/22/99 15:37:43),1,switch,local,
9358,1.879054e+05,switch->corp,obs,(02/22/99 15:37:43),1,switch,corp,
9359,2.640715e+04,local->fddi,obs,(02/22/99 15:37:43),1,local,fddi,
9360,2.868912e+03,local->switch,obs,(02/22/99 15:37:43),1,local,switch,
9361,1.589899e+01,local->local,obs,(02/22/99 15:37:43),1,local,local,
9362,3.455556e+01,local->corp,obs,(02/22/99 15:37:43),1,local,corp,
9363,1.851852e+00,corp->fddi,obs,(02/22/99 15:37:43),1,corp,fddi,
9364,2.053677e+04,corp->switch,obs,(02/22/99 15:37:43),1,corp,switch,
9365,2.415037e+03,corp->local,obs,(02/22/99 15:37:43),1,corp,local,
9366,0.000000e+00,corp->corp,obs,(02/22/99 15:37:43),1,corp,corp,
9367,9.889590e+04,src fddi,obs,(02/22/99 15:37:43),0,fddi,all,fddi
9368,2.152646e+05,src switch,obs,(02/22/99 15:37:43),0,switch,all,switch
9369,2.932652e+04,src local,obs,(02/22/99 15:37:43),0,local,all,local
9370,2.295366e+04,src corp,obs,(02/22/99 15:37:43),0,corp,all,corp
9371,2.648895e+04,dst fddi,obs,(02/22/99 15:37:43),0,all,fddi,fddi
9372,2.777113e+04,dst switch,obs,(02/22/99 15:37:43),0,all,switch,switch
9373,1.242404e+05,dst local,obs,(02/22/99 15:37:43),0,all,local,local
9374,1.879402e+05,dst corp,obs,(02/22/99 15:37:43),0,all,corp,corp
9375,3.664407e+05,total,obs,(02/22/99 15:37:43),0,all,all,all
9401,0.000000e+00,fddi->fddi,obs,(02/22/99 15:42:43),1,fddi,fddi,
9402,1.558114e+02,fddi->switch,obs,(02/22/99 15:42:43),1,fddi,switch,
9403,3.273645e+04,fddi->local,obs,(02/22/99 15:42:43),1,fddi,local,
9404,2.828283e-01,fddi->corp,obs,(02/22/99 15:42:43),1,fddi,corp,
9405,9.575758e+02,switch->fddi,obs,(02/22/99 15:42:43),1,switch,fddi,
9406,9.578505e+03,switch->switch,obs,(02/22/99 15:42:43),1,switch,switch,
9407,1.427648e+04,switch->local,obs,(02/22/99 15:42:43),1,switch,local,
9408,4.395476e+04,switch->corp,obs,(02/22/99 15:42:43),1,switch,corp,
9409,1.214959e+04,local->fddi,obs,(02/22/99 15:42:43),1,local,fddi,
9410,1.436131e+03,local->switch,obs,(02/22/99 15:42:43),1,local,switch,
9411,1.312054e+02,local->local,obs,(02/22/99 15:42:43),1,local,local,
9412,3.611520e+04,local->corp,obs,(02/22/99 15:42:43),1,local,corp,
9413,5.656566e-01,corp->fddi,obs,(02/22/99 15:42:43),1,corp,fddi,
9414,7.827874e+04,corp->switch,obs,(02/22/99 15:42:43),1,corp,switch,
9415,1.356384e+03,corp->local,obs,(02/22/99 15:42:43),1,corp,local,
9416,0.000000e+00,corp->corp,obs,(02/22/99 15:42:43),1,corp,corp,
9417,3.289254e+04,src fddi,obs,(02/22/99 15:42:43),0,fddi,all,fddi
9418,6.876732e+04,src switch,obs,(02/22/99 15:42:43),0,switch,all,switch
9419,4.983213e+04,src local,obs,(02/22/99 15:42:43),0,local,all,local
9420,7.963569e+04,src corp,obs,(02/22/99 15:42:43),0,corp,all,corp
9421,1.310773e+04,dst fddi,obs,(02/22/99 15:42:43),0,all,fddi,fddi
9422,8.944919e+04,dst switch,obs,(02/22/99 15:42:43),0,all,switch,switch
9423,4.850052e+04,dst local,obs,(02/22/99 15:42:43),0,all,local,local
9424,8.007024e+04,dst corp,obs,(02/22/99 15:42:43),0,all,corp,corp
9425,2.311277e+05,total,obs,(02/22/99 15:42:43),0,all,all,all
9451,0.000000e+00,fddi->fddi,obs,(02/22/99 15:47:43),1,fddi,fddi,
9452,8.670034e+01,fddi->switch,obs,(02/22/99 15:47:43),1,fddi,switch,
9453,5.487452e+04,fddi->local,obs,(02/22/99 15:47:43),1,fddi,local,
9454,2.828283e-01,fddi->corp,obs,(02/22/99 15:47:43),1,fddi,corp,
9455,7.879461e+01,switch->fddi,obs,(02/22/99 15:47:43),1,switch,fddi,
9456,2.595863e+04,switch->switch,obs,(02/22/99 15:47:43),1,switch,switch,
9457,2.820317e+04,switch->local,obs,(02/22/99 15:47:43),1,switch,local,
9458,7.455375e+04,switch->corp,obs,(02/22/99 15:47:43),1,switch,corp,
9459,1.810973e+04,local->fddi,obs,(02/22/99 15:47:43),1,local,fddi,
9460,2.029653e+03,local->switch,obs,(02/22/99 15:47:43),1,local,switch,
9461,5.316498e+00,local->local,obs,(02/22/99 15:47:43),1,local,local,
9462,1.572727e+01,local->corp,obs,(02/22/99 15:47:43),1,local,corp,
9463,5.656566e-01,corp->fddi,obs,(02/22/99 15:47:43),1,corp,fddi,
9464,2.192631e+04,corp->switch,obs,(02/22/99 15:47:43),1,corp,switch,
9465,1.375421e+01,corp->local,obs,(02/22/99 15:47:43),1,corp,local,
9466,0.000000e+00,corp->corp,obs,(02/22/99 15:47:43),1,corp,corp,
9467,5.496151e+04,src fddi,obs,(02/22/99 15:47:43),0,fddi,all,fddi
9468,1.287944e+05,src switch,obs,(02/22/99 15:47:43),0,switch,all,switch
